../zymo/data/2018-03-09/1 ../zymo/data/2018-03-09/2 ../zymo/data/2018-03-09/3 ../zymo/data/2018-03-09/4 ../zymo/data/2022-02-18/Bpoop ../zymo/data/2022-02-18/Beauty ../zymo/data/2022-04-19/bvomit ../zymo/data/2022-07-11/bgood ../zymo/data/2022-08-19/brown ../zymo/data/2022-10-07/soil829 ../zymo/data/2023-10-25/Annie.2.US01120093 ../zymo/data/2023-10-25/Daisy.1..US01119673 ../zymo/data/2023-10-25/Happy.3.US01120297 ../zymo/data/2023-10-25/Rocky.4..US01120255 key_0 key_1 key_2 key_3 key_4 key_5 key_6
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Pedomicrobium s__NA_1
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Terrimonas s__lutea_1
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Flavitalea s__populi
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__DA101_soil_group g__NA s__NA_2
0 0 0 30 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_414 c__mjm_pad_415 o__mjm_pad_416 f__mjm_pad_417 g__mjm_pad_418 s__mjm_pad_419
0 0 0 30 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_420 c__mjm_pad_421 o__mjm_pad_422 f__mjm_pad_423 g__mjm_pad_424 s__mjm_pad_425
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_18
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__DA101_soil_group g__NA s__NA_3
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Intrasporangiaceae g__NA s__NA_3
0 0 0 30 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_426 c__mjm_pad_427 o__mjm_pad_428 f__mjm_pad_429 g__mjm_pad_430 s__mjm_pad_431
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Clostridiaceae_1 g__Clostridium s__carboxidivorans-drakei-tunisiense
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_(Subgroup_1) g__NA s__NA_3
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Legionellales f__Coxiellaceae g__Coxiella s__burnetii
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Frankiaceae g__Jatrophihabitans s__NA
0 0 0 30 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__NA_2
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__NA_3
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__NA_8
0 0 0 31 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_432 c__mjm_pad_433 o__mjm_pad_434 f__mjm_pad_435 g__mjm_pad_436 s__mjm_pad_437
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__NA s__NA_1
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__NA g__NA s__NA_5
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__NA s__NA_4
0 0 0 31 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_438 c__mjm_pad_439 o__mjm_pad_440 f__mjm_pad_441 g__mjm_pad_442 s__mjm_pad_443
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Flavisolibacter s__NA
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__NA_6
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__NA g__Bryobacter s__NA_3
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Hydrotalea s__NA_1
0 0 0 31 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_444 c__mjm_pad_445 o__mjm_pad_446 f__mjm_pad_447 g__mjm_pad_448 s__mjm_pad_449
0 0 0 31 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_450 c__mjm_pad_451 o__mjm_pad_452 f__mjm_pad_453 g__mjm_pad_454 s__mjm_pad_455
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__NA_7
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Pseudolabrys-Variibacter s__NA
0 0 0 31 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_456 c__mjm_pad_457 o__mjm_pad_458 f__mjm_pad_459 g__mjm_pad_460 s__mjm_pad_461
0 0 0 31 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__NA s__NA_3
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_10 f__ABS-19 g__Acidobacteria s__bacterium_1
0 0 0 32 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_462 c__mjm_pad_463 o__mjm_pad_464 f__mjm_pad_465 g__mjm_pad_466 s__mjm_pad_467
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__NA f__NA g__NA s__NA_3
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Rhodospirillales_Incertae_Sedis g__Reyranella s__NA_2
0 0 0 32 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_468 c__mjm_pad_469 o__mjm_pad_470 f__mjm_pad_471 g__mjm_pad_472 s__mjm_pad_473
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__lentus_2
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_(Subgroup_1) g__Acidicapsa-Acidobacterium s__NA
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__NA g__NA s__NA_2
0 0 0 32 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_474 c__mjm_pad_475 o__mjm_pad_476 f__mjm_pad_477 g__mjm_pad_478 s__mjm_pad_479
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__NA g__NA s__NA_6
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_19
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__NA_8
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_20
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__NA g__Blastocatella s__NA_4
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__BIrii41 g__NA s__NA_2
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__NA f__NA g__NA s__NA_8
0 0 0 32 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_480 c__mjm_pad_481 o__mjm_pad_482 f__mjm_pad_483 g__mjm_pad_484 s__mjm_pad_485
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__NA s__NA_2
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Ferruginibacter s__NA_3
0 0 0 32 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__NA g__Candidatus s__NA_4
0 0 0 32 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_486 c__mjm_pad_487 o__mjm_pad_488 f__mjm_pad_489 g__mjm_pad_490 s__mjm_pad_491
0 0 0 33 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_492 c__mjm_pad_493 o__mjm_pad_494 f__mjm_pad_495 g__mjm_pad_496 s__mjm_pad_497
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_17 f__NA g__NA s__NA_4
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__TRA3-20 f__NA g__NA s__NA_2
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_21
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__NA_5
0 0 0 33 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_498 c__mjm_pad_499 o__mjm_pad_500 f__mjm_pad_501 g__mjm_pad_502 s__mjm_pad_503
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__NA g__Blastocatella s__NA_5
0 0 0 33 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_504 c__mjm_pad_505 o__mjm_pad_506 f__mjm_pad_507 g__mjm_pad_508 s__mjm_pad_509
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_22
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_2 f__bacterium_Ellin7509 g__bacterium s__Ellin7509_1
0 0 0 33 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_510 c__mjm_pad_511 o__mjm_pad_512 f__mjm_pad_513 g__mjm_pad_514 s__mjm_pad_515
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Leptothrix s__mobilis_1
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__SC-I-84 f__NA g__NA s__NA_4
0 0 0 33 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__Thermomicrobia o__JG30-KF-CM45 f__NA g__NA s__NA_5
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Acidovorax s__avenae-wautersii
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__NA s__NA_6
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Ramlibacter s__NA_1
0 0 0 34 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_516 c__mjm_pad_517 o__mjm_pad_518 f__mjm_pad_519 g__mjm_pad_520 s__mjm_pad_521
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Geodermatophilaceae g__Geodermatophilus s__NA
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__KD4-96 o__NA f__NA g__NA s__NA_3
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Candidatus s__Accumulibacter
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Marmoricola s__NA_1
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__Nitrosospira s__multiformis
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__NA f__NA g__NA s__NA_9
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Rudaea s__cellulosilytica
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__NA_9
0 0 0 34 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_10 f__ABS-19 g__Acidobacteria s__bacterium_2
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__NA_2
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__YNPFFP1 g__NA s__NA
0 0 0 35 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_522 c__mjm_pad_523 o__mjm_pad_524 f__mjm_pad_525 g__mjm_pad_526 s__mjm_pad_527
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_23
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__NA s__NA_1
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__Thermomicrobia o__JG30-KF-CM45 f__NA g__NA s__NA_6
0 0 0 35 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_528 c__mjm_pad_529 o__mjm_pad_530 f__mjm_pad_531 g__mjm_pad_532 s__mjm_pad_533
0 0 0 35 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_534 c__mjm_pad_535 o__mjm_pad_536 f__mjm_pad_537 g__mjm_pad_538 s__mjm_pad_539
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_10 f__ABS-19 g__bacterium s__enrichment
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Kineosporiales f__Kineosporiaceae g__Angustibacter s__luteus
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__NA_9
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Lysobacter s__ginsengisoli-oligotrophicus
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Ramlibacter s__NA_2
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__MB-A2-108 o__NA f__NA g__NA s__NA_3
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__NA s__NA_5
0 0 0 35 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_540 c__mjm_pad_541 o__mjm_pad_542 f__mjm_pad_543 g__mjm_pad_544 s__mjm_pad_545
0 0 0 35 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Acidibacter s__NA_3
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Alicyclobacillaceae g__Tumebacillus s__NA_2
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__TK10 o__bacterium_Ellin6519 f__bacterium_Ellin6519 g__bacterium s__Ellin6519_1
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__NA_10
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Methylocystaceae g__Methylocystis s__NA
0 0 0 36 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_546 c__mjm_pad_547 o__mjm_pad_548 f__mjm_pad_549 g__mjm_pad_550 s__mjm_pad_551
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__NA g__NA s__NA_11
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Acidibacter s__NA_4
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Intrasporangiaceae g__Knoellia s__aerolata-subterranea
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Sphingomonadales f__Sphingomonadaceae g__Sphingomonas s__jaspsi
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__NA s__NA_7
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Chloroflexi c__Anaerolineae o__Anaerolineales f__Anaerolineaceae g__Anaerolinea s__thermolimosa
0 0 0 36 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_552 c__mjm_pad_553 o__mjm_pad_554 f__mjm_pad_555 g__mjm_pad_556 s__mjm_pad_557
0 0 0 36 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_558 c__mjm_pad_559 o__mjm_pad_560 f__mjm_pad_561 g__mjm_pad_562 s__mjm_pad_563
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Oxalobacteraceae g__Janthinobacterium s__lividum
0 0 0 36 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Steroidobacter s__NA_2
0 0 0 36 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_564 c__mjm_pad_565 o__mjm_pad_566 f__mjm_pad_567 g__mjm_pad_568 s__mjm_pad_569
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__Acetobacteraceae g__NA s__NA_2
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__Chthoniobacteraceae g__Chthoniobacter s__NA_3
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__Nitrospiraceae g__Nitrospira s__cf.
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Nocardioides s__nitrophenolicus_2
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Terrimonas s__lutea_2
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Sandaracinaceae g__NA s__NA
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__NA g__Candidatus s__NA_5
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_570 c__mjm_pad_571 o__mjm_pad_572 f__mjm_pad_573 g__mjm_pad_574 s__mjm_pad_575
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__acidicola-shackletonii_2
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__asiaticum-malmoense
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_576 c__mjm_pad_577 o__mjm_pad_578 f__mjm_pad_579 g__mjm_pad_580 s__mjm_pad_581
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_582 c__mjm_pad_583 o__mjm_pad_584 f__mjm_pad_585 g__mjm_pad_586 s__mjm_pad_587
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_588 c__mjm_pad_589 o__mjm_pad_590 f__mjm_pad_591 g__mjm_pad_592 s__mjm_pad_593
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_594 c__mjm_pad_595 o__mjm_pad_596 f__mjm_pad_597 g__mjm_pad_598 s__mjm_pad_599
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Zhizhongheella s__caldifontis
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_600 c__mjm_pad_601 o__mjm_pad_602 f__mjm_pad_603 g__mjm_pad_604 s__mjm_pad_605
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_24
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_606 c__mjm_pad_607 o__mjm_pad_608 f__mjm_pad_609 g__mjm_pad_610 s__mjm_pad_611
0 0 0 37 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__TRA3-20 f__bacterium_TG152 g__bacterium s__TG152_1
0 0 0 37 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_612 c__mjm_pad_613 o__mjm_pad_614 f__mjm_pad_615 g__mjm_pad_616 s__mjm_pad_617
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Flavisolibacter s__ginsengiterrae
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__NA g__NA s__NA_1
0 0 0 38 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_618 c__mjm_pad_619 o__mjm_pad_620 f__mjm_pad_621 g__mjm_pad_622 s__mjm_pad_623
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Ramlibacter s__NA_3
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_25
0 0 0 38 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_624 c__mjm_pad_625 o__mjm_pad_626 f__mjm_pad_627 g__mjm_pad_628 s__mjm_pad_629
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_26
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Flavisolibacter s__ginsengisoli
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Steroidobacter s__NA_3
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Byssovorax-Minicystis s__cruenta-rosea
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Firmicutes c__Negativicutes o__Selenomonadales f__Veillonellaceae g__Pelosinus s__NA
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__NA g__Candidatus s__Solibacter_1
0 0 0 38 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_630 c__mjm_pad_631 o__mjm_pad_632 f__mjm_pad_633 g__mjm_pad_634 s__mjm_pad_635
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__NA g__Blastocatella s__NA_6
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micromonosporales f__Micromonosporaceae g__Micromonospora s__NA
0 0 0 38 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__NA g__NA s__NA_27
0 0 0 39 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__NA_6
0 0 0 39 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__NA g__NA s__NA_10
0 0 0 39 0 0 0 0 0 0 0 0 0 0 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__NA g__Blastocatella s__NA_7
0 0 0 39 0 0 0 0 0 0 0 0 0 0 None p__mjm_pad_636 c__mjm_pad_637 o__mjm_pad_638 f__mjm_pad_639 g__mjm_pad_640 s__mjm_pad_641
